"wavelength","Geothite","hematite","gypsum","calcite","kaolinite_114","kaolinite_113","montmorillinite_126","monmorillinite_127","illite_121","illite_120","kaol_smect_124","kaol_smect_125"
1583,0.3588,0.8342,0.6042998924,0.9585465509,0.9214,0.791292841,0.7587,0.714722527,0.6111,0.4097050423,0.5607063714,0.6902856389
1584,0.3587,0.8341,0.6063670386,0.9586345815,0.9214,0.7918831742,0.7587,0.7155940704,0.611,0.4102746931,0.5609376907,0.6905646922
1585,0.3585,0.8341,0.6085401795,0.9587516364,0.9216,0.7925348591,0.7586,0.7165392811,0.611,0.410761161,0.5611135749,0.690871715
1586,0.3584,0.8342,0.6108104353,0.9589032431,0.9219,0.7932238551,0.7584,0.717537402,0.6111,0.4111603443,0.5612314558,0.6912003763
1587,0.3582,0.8343,0.6131457783,0.9590814949,0.9223,0.7939136561,0.7582,0.7185522983,0.6112,0.4114954403,0.5613045993,0.6915437411
1588,0.3581,0.8345,0.6155131744,0.9592779007,0.9227,0.7945672142,0.758,0.7195471667,0.6114,0.4117908328,0.5613469597,0.6918948483
1589,0.3579,0.8347,0.6178795896,0.9594839696,0.9232,0.7951474813,0.7577,0.7204852037,0.6115,0.4120709059,0.5613724912,0.6922467366
1590,0.3578,0.8348,0.6202119897,0.9596912106,0.9235,0.7956174094,0.7576,0.7213296058,0.6116,0.4123600436,0.5613951483,0.6925924447
1591,0.3576,0.8348,0.6224773408,0.9598911327,0.9236,0.7959399506,0.7575,0.7220435697,0.6117,0.4126826298,0.5614288852,0.6929250114
1592,0.3575,0.8348,0.6246437096,0.9600756165,0.9235,0.7960794682,0.7576,0.7225915227,0.6116,0.4130618246,0.5614870711,0.6932377642
1593,0.3573,0.8347,0.6267044813,0.9602450896,0.9232,0.7960327847,0.7578,0.722966199,0.6115,0.4134926365,0.5615696195,0.6935306728
1594,0.3572,0.8344,0.6286783601,0.9604085267,0.9227,0.7958291824,0.7581,0.7231886395,0.6113,0.4139419226,0.5616629878,0.6938103487
1595,0.357,0.8342,0.6305851506,0.9605752742,0.9221,0.7954993545,0.7585,0.7232811161,0.6111,0.4143753162,0.5617530483,0.6940836924
1596,0.3569,0.8339,0.6324446577,0.9607546782,0.9215,0.7950739945,0.7589,0.7232659006,0.6109,0.4147584503,0.5618256736,0.6943576043
1597,0.3567,0.8337,0.6342766861,0.960956085,0.9209,0.7945837957,0.7593,0.7231652647,0.6108,0.415056958,0.5618667359,0.6946389847
1598,0.3566,0.8334,0.6361010406,0.961188841,0.9205,0.7940594516,0.7597,0.7230014802,0.6107,0.4152364726,0.5618621077,0.6949347342
1599,0.3564,0.8333,0.6379372131,0.9614611986,0.9203,0.7935315052,0.7599,0.7227969066,0.6108,0.4152645072,0.5617985033,0.6952513411
1600,0.3562,0.8332,0.6397974981,0.961756253,0.9204,0.7930270464,0.7601,0.7225759206,0.6109,0.4151518186,0.5616820011,0.6955858183
1601,0.356,0.8333,0.6416869926,0.9620319418,0.9205,0.7925697111,0.7602,0.7223649157,0.6112,0.4149524069,0.5615380438,0.6959257029
1602,0.3559,0.8333,0.6436104808,0.962245109,0.9208,0.7921829854,0.7602,0.7221903734,0.6115,0.4147221523,0.5613929156,0.6962581203
1603,0.3557,0.8335,0.6455727469,0.9623525985,0.9211,0.7918903553,0.7602,0.7220787752,0.6118,0.414516935,0.5612729012,0.6965701957
1604,0.3555,0.8337,0.6475785751,0.9623112544,0.9215,0.7917153065,0.7603,0.7220566024,0.612,0.4143926353,0.561204285,0.6968490544
1605,0.3553,0.8339,0.6496327494,0.9620779205,0.9217,0.7916813252,0.7603,0.7221503365,0.6122,0.4144051334,0.5612133514,0.6970818216
1606,0.3552,0.8341,0.6517395187,0.9616121627,0.9218,0.7918106035,0.7603,0.7223851751,0.6123,0.4146082597,0.5613252532,0.6972560163
1607,0.355,0.8343,0.6538908154,0.9609361495,0.9218,0.7920955781,0.7605,0.7227567881,0.6122,0.4150086981,0.561539112,0.6973682117
1608,0.3548,0.8346,0.6560662557,0.960134652,0.9217,0.7924989299,0.7606,0.7232313177,0.6121,0.4155659862,0.561828019,0.6974240355
1609,0.3546,0.8348,0.6582449204,0.9592951634,0.9216,0.7929820461,0.7608,0.7237736226,0.6119,0.4162376116,0.562163933,0.6974295089
1610,0.3544,0.8351,0.6604058905,0.9585051766,0.9214,0.793506314,0.761,0.7243485612,0.6116,0.4169810619,0.5625188134,0.6973906534
1611,0.3542,0.8353,0.6625282465,0.9578521848,0.9212,0.7940331209,0.7612,0.7249209919,0.6113,0.4177538247,0.5628646192,0.6973134902
1612,0.354,0.8355,0.6645910695,0.957423681,0.921,0.7945238539,0.7615,0.7254557733,0.6111,0.4185133877,0.5631733095,0.6972040406
1613,0.3539,0.8356,0.6665740842,0.9573035512,0.921,0.7949407424,0.7617,0.7259190424,0.6109,0.419218174,0.5634178392,0.6970686509
1614,0.3537,0.8357,0.6684718308,0.9574927179,0.921,0.7952653843,0.762,0.7263063458,0.6107,0.4198481206,0.5635940644,0.6969211406
1615,0.3535,0.8357,0.6702936645,0.9579091405,0.9211,0.7954987455,0.7623,0.726642639,0.6106,0.4204046786,0.5637207424,0.6967828025
1616,0.3534,0.8357,0.6720495847,0.958467171,0.9213,0.7956426344,0.7625,0.7269541564,0.6106,0.4208902345,0.5638176262,0.6966752543
1617,0.3532,0.8357,0.6737495908,0.9590811615,0.9215,0.7956988592,0.7627,0.7272671324,0.6106,0.4213071749,0.5639044688,0.6966201138
1618,0.353,0.8356,0.6754036822,0.9596654643,0.9217,0.7956692282,0.7628,0.7276078012,0.6106,0.4216578863,0.5640010234,0.6966389986
1619,0.3528,0.8354,0.6770218582,0.9601344314,0.9219,0.7955555497,0.763,0.7280023973,0.6107,0.421944755,0.5641270428,0.6967535266
1620,0.3526,0.8352,0.6786139144,0.9604049806,0.9222,0.7953601778,0.763,0.7284757574,0.6108,0.4221702493,0.5643013634,0.6969840968
1621,0.3524,0.8349,0.6801849564,0.9604530387,0.9224,0.7950980233,0.763,0.7290205749,0.6109,0.4223387131,0.5645217328,0.6973230828
1622,0.3522,0.8346,0.6817354002,0.9603135415,0.9226,0.7947965533,0.763,0.7295973996,0.6111,0.4224563661,0.5647648103,0.6977348319
1623,0.352,0.8344,0.6832654578,0.9600239905,0.9228,0.794483781,0.7629,0.7301653839,0.6112,0.4225295097,0.5650063386,0.6981824732
1624,0.3518,0.8341,0.6847753413,0.959621887,0.9229,0.7941877195,0.7628,0.7306836801,0.6113,0.4225644454,0.56522206,0.6986291358
1625,0.3516,0.8338,0.6862652627,0.9591447326,0.9229,0.793936382,0.7628,0.7311114405,0.6114,0.4225674744,0.565387717,0.6990379485
1626,0.3514,0.8336,0.6877354341,0.9586300287,0.9229,0.7937577817,0.7627,0.7314078175,0.6115,0.4225448981,0.5654790521,0.6993720405
1627,0.3511,0.8334,0.6891866232,0.9581148922,0.9229,0.793678778,0.7627,0.7315339628,0.6115,0.4225033422,0.5654729148,0.6995957748
1628,0.3509,0.8333,0.6906323811,0.9576275955,0.9227,0.7936996968,0.7627,0.7314970147,0.6114,0.422456889,0.5653716137,0.6997018995
1629,0.3507,0.8333,0.692099042,0.9571875666,0.9226,0.7937943304,0.7627,0.7313500981,0.6113,0.422427078,0.5652029171,0.6997115473
1630,0.3505,0.8333,0.6936134959,0.9568138491,0.9226,0.7939353176,0.7628,0.7311483372,0.6111,0.4224357726,0.5649956999,0.6996470852
1631,0.3503,0.8333,0.6952026328,0.9565254863,0.9226,0.7940952969,0.7629,0.7309468562,0.6109,0.4225048365,0.5647788372,0.6995308802
1632,0.3501,0.8334,0.6968933427,0.9563415217,0.9228,0.794246907,0.7631,0.7308007794,0.6107,0.4226561332,0.564581204,0.6993852992
1633,0.3499,0.8335,0.6987125156,0.9562809987,0.9232,0.7943627865,0.7632,0.7307652311,0.6105,0.4229115262,0.5644316755,0.6992327092
1634,0.3497,0.8336,0.7006851354,0.9563617654,0.9239,0.7944160768,0.7634,0.7308932676,0.6102,0.4232915831,0.5643582645,0.6990952002
1635,0.3496,0.8337,0.7027923457,0.9565741716,0.9247,0.7943914779,0.7636,0.7311903834,0.61,0.4237870654,0.5643691548,0.6989884929
1636,0.3494,0.8338,0.7049714501,0.9568810694,0.9257,0.7942852493,0.7638,0.7316145114,0.6098,0.424358928,0.5644527014,0.6989219387
1637,0.3492,0.8339,0.7071578457,0.9572441154,0.9267,0.7940941525,0.764,0.7321215165,0.6096,0.4249668299,0.5645963968,0.6989046122
1638,0.349,0.834,0.7092869299,0.9576249661,0.9275,0.7938149495,0.7642,0.7326672636,0.6094,0.4255704304,0.5647877337,0.6989455879
1639,0.3489,0.834,0.7112941,0.957985278,0.9281,0.7934444021,0.7643,0.7332076175,0.6093,0.4261293884,0.5650142048,0.6990539403
1640,0.3487,0.8341,0.7131147534,0.9582867075,0.9284,0.792979272,0.7644,0.7336984431,0.6092,0.426603363,0.5652633028,0.6992387438
1641,0.3485,0.834,0.7146868371,0.958491694,0.9281,0.7924180638,0.7645,0.7340972625,0.6091,0.4269537899,0.5655226624,0.6995084837
1642,0.3483,0.834,0.7160069432,0.9585806774,0.9273,0.7917993673,0.7645,0.734399711,0.6091,0.4271829642,0.5657831889,0.6998580881
1643,0.3482,0.8339,0.7171303089,0.9585520989,0.9262,0.7912018569,0.7645,0.7346395372,0.6091,0.4273340406,0.5660390577,0.700268929
1644,0.348,0.8338,0.7181147211,0.9584051822,0.9248,0.79070595,0.7645,0.7348521469,0.6092,0.4274519506,0.5662845864,0.7007217884
1645,0.3478,0.8338,0.7190179667,0.9581391509,0.9233,0.7903920642,0.7644,0.7350729457,0.6093,0.4275816252,0.5665140925,0.7011974488
1646,0.3477,0.8337,0.7198978326,0.9577532288,0.9218,0.7903406167,0.7643,0.7353373396,0.6093,0.4277679959,0.5667218937,0.7016766923
1647,0.3475,0.8338,0.7208121056,0.9572466396,0.9203,0.7906320251,0.7642,0.7356807341,0.6095,0.4280559938,0.5669023076,0.7021403012
1648,0.3474,0.8339,0.7218164107,0.9566200086,0.9191,0.7913412302,0.7641,0.7361364741,0.6096,0.428488503,0.5670498098,0.7025693303
1649,0.3473,0.8342,0.7229166425,0.9559062007,0.9181,0.7924172168,0.764,0.7366905029,0.6097,0.42906132,0.5671625126,0.702951099
1650,0.3471,0.8344,0.7240689661,0.9551703197,0.9174,0.793683013,0.7639,0.7372813621,0.6098,0.4297231537,0.5672421646,0.703279192
1651,0.347,0.8347,0.7252273843,0.9544788713,0.9169,0.7949561704,0.7638,0.7378455326,0.6099,0.4304206659,0.5672906725,0.7035474661
1652,0.3469,0.8349,0.7263458998,0.9538983611,0.9167,0.7960542409,0.7638,0.7383194952,0.61,0.4311005183,0.567309943,0.7037497783
1653,0.3467,0.8351,0.7273785155,0.9534952948,0.9167,0.7967947762,0.7639,0.7386397305,0.6101,0.4317093726,0.5673018828,0.7038799855
1654,0.3466,0.8352,0.7282792342,0.9533361782,0.9168,0.796995328,0.7641,0.7387427194,0.6102,0.4321938905,0.5672683986,0.7039319447
1655,0.3464,0.8352,0.7290041098,0.9534839948,0.9172,0.7964822464,0.7644,0.7385683127,0.6103,0.432502793,0.5672116176,0.7038999906
1656,0.3463,0.835,0.7295563731,0.9539207247,0.9177,0.7952842435,0.7647,0.7381338728,0.6104,0.4326321618,0.5671387338,0.7037894519
1657,0.3462,0.8348,0.7299864317,0.9545473438,0.9182,0.7936323929,0.7651,0.7375342735,0.6105,0.43262544,0.5670620087,0.7036166506
1658,0.3461,0.8345,0.7303467446,0.9552613064,0.9187,0.7917665668,0.7655,0.7368677586,0.6106,0.4325281294,0.566993924,0.7033983866
1659,0.3459,0.8342,0.7306897704,0.9559600665,0.9192,0.7899266374,0.7659,0.7362325722,0.6107,0.4323857321,0.5669469613,0.7031514602
1660,0.3458,0.834,0.731067968,0.9565410784,0.9195,0.7883524768,0.7661,0.7357269581,0.6108,0.4322437502,0.5669336025,0.7028926712
1661,0.3457,0.8338,0.7315337962,0.9569017961,0.9196,0.7872839572,0.7662,0.7354491603,0.6108,0.4321476858,0.5669663291,0.7026388198
1662,0.3456,0.8337,0.7321369426,0.9569439492,0.9194,0.7869513236,0.7661,0.7354932004,0.6108,0.4321417336,0.5670567956,0.7024063504
1663,0.3456,0.8337,0.7328633559,0.9566676009,0.9189,0.7873633969,0.7659,0.7358559901,0.6108,0.4322400254,0.567197628,0.7022035295
1664,0.3455,0.8338,0.733635246,0.956171148,0.9183,0.7883075741,0.7655,0.7364373307,0.6108,0.432426629,0.5673624243,0.7020304453
1665,0.3455,0.8339,0.7343720517,0.9555572628,0.9175,0.7895616249,0.765,0.7371328016,0.6107,0.4326843054,0.5675239549,0.7018868308
1666,0.3454,0.8341,0.7349932116,0.9549286175,0.9168,0.7909033193,0.7645,0.7378379821,0.6105,0.4329958156,0.5676549904,0.7017724186
1667,0.3454,0.8342,0.7354181645,0.9543878845,0.9162,0.7921104268,0.764,0.7384484512,0.6104,0.4333439205,0.5677283014,0.7016869415
1668,0.3454,0.8342,0.735566349,0.9540377359,0.9159,0.7929607175,0.7637,0.7388597885,0.6101,0.433711381,0.5677166582,0.7016301325
1669,0.3453,0.8341,0.7353607991,0.9539769168,0.9158,0.7932396001,0.7635,0.7389714354,0.6098,0.4340812076,0.5675940513,0.7016015831
1670,0.3453,0.8339,0.7348072363,0.9542138459,0.9161,0.792908183,0.7635,0.7387716699,0.6095,0.4344421471,0.567362524,0.7015976418
1671,0.3453,0.8337,0.7339940707,0.9546666159,0.9166,0.792103274,0.7636,0.7383376061,0.6091,0.434788683,0.5670521731,0.7016114136
1672,0.3453,0.8333,0.7330133069,0.9552493922,0.9173,0.7909693201,0.7639,0.7377502204,0.6087,0.4351155483,0.566694315,0.7016358624
1673,0.3453,0.8329,0.73195695,0.9558763401,0.918,0.789650768,0.7642,0.7370904893,0.6083,0.4354174759,0.566320266,0.7016639521
1674,0.3452,0.8325,0.7309170049,0.9564616251,0.9188,0.7882920647,0.7645,0.7364393893,0.6079,0.4356891986,0.5659613428,0.7016886466
1675,0.3452,0.8321,0.7299854763,0.9569194124,0.9194,0.7870376571,0.7649,0.7358778969,0.6076,0.4359254495,0.5656488615,0.70170291
1676,0.3452,0.8316,0.7292543693,0.9571638675,0.9198,0.7860319921,0.7653,0.7354869885,0.6073,0.4361209614,0.5654141388,0.7016997061
1677,0.3452,0.8313,0.7287851859,0.9571299893,0.92,0.78538361,0.7656,0.7353265695,0.607,0.4362748611,0.5652807757,0.7016756953
1678,0.3452,0.8309,0.7285174164,0.9568361109,0.9199,0.7850574254,0.7659,0.7353722602,0.6068,0.436403851,0.5652415131,0.701642324
1679,0.3452,0.8307,0.7283600484,0.956321399,0.9196,0.784982446,0.7661,0.7355786098,0.6067,0.4365290274,0.5652813763,0.7016147348
1680,0.3452,0.8305,0.7282220696,0.9556250201,0.9193,0.7850876797,0.7662,0.7359001674,0.6066,0.4366714867,0.565385391,0.7016080706
1681,0.3452,0.8303,0.7280124674,0.9547861409,0.9188,0.7853021345,0.7663,0.7362914822,0.6066,0.436852325,0.5655385824,0.7016374741
1682,0.3452,0.8303,0.7276402294,0.9538439281,0.9182,0.7855548182,0.7663,0.7367071034,0.6066,0.4370926388,0.5657259763,0.7017180881
1683,0.3453,0.8305,0.7270143431,0.9528375483,0.9177,0.7857747387,0.7663,0.7371015802,0.6068,0.4374135243,0.565932598,0.7018650552
1684,0.3453,0.8307,0.7260437961,0.9518061681,0.9172,0.785890904,0.7661,0.7374294617,0.607,0.4378360777,0.566143473,0.7020935184
1685,0.3453,0.8311,0.7246598541,0.9507873121,0.9169,0.7858520778,0.7659,0.7376534238,0.6072,0.4383725591,0.5663468817,0.7024114257
1686,0.3453,0.8316,0.7228828951,0.9498119369,0.9165,0.7856860484,0.7657,0.7377686492,0.6075,0.4389998831,0.5665441235,0.702797947
1687,0.3454,0.8322,0.7207555755,0.9489093566,0.9163,0.7854403599,0.7654,0.7377784472,0.6079,0.4396861279,0.5667397525,0.7032250576
1688,0.3454,0.8329,0.7183205513,0.9481088857,0.916,0.7851625565,0.7651,0.7376861273,0.6082,0.4403993719,0.566938323,0.7036647325
1689,0.3454,0.8335,0.7156204789,0.9474398386,0.9158,0.7849001822,0.7649,0.7374949987,0.6086,0.4411076933,0.5671443892,0.7040889472
1690,0.3455,0.8342,0.7126980144,0.9469315297,0.9155,0.7847007812,0.7647,0.737208371,0.609,0.4417791705,0.5673625053,0.7044696769
1691,0.3455,0.8348,0.709595814,0.9466132732,0.9151,0.7846118977,0.7647,0.7368295535,0.6094,0.4423818817,0.5675972255,0.7047788967
1692,0.3454,0.8354,0.706356534,0.9465143836,0.9147,0.7846810758,0.7647,0.7363618555,0.6097,0.4428839053,0.5678531041,0.704988582
1693,0.3454,0.8359,0.7030194195,0.9466506575,0.9142,0.7849364684,0.7649,0.7358146327,0.61,0.4432640917,0.5681313639,0.7050804725
1694,0.3455,0.8363,0.6996100705,0.9469838198,0.9136,0.7853286628,0.7652,0.7352214256,0.6102,0.4435443801,0.5684199022,0.7050753663
1695,0.3455,0.8367,0.6961506762,0.9474620779,0.913,0.7857888551,0.7656,0.7346218208,0.6104,0.4437574822,0.5687032849,0.7050038259
1696,0.3455,0.837,0.6926634255,0.9480336391,0.9125,0.7862482416,0.766,0.7340554051,0.6105,0.4439361093,0.568966078,0.704896414
1697,0.3455,0.8372,0.6891705075,0.9486467106,0.9121,0.7866380182,0.7664,0.7335617652,0.6105,0.4441129729,0.5691928474,0.7047836931
1698,0.3455,0.8374,0.6856941111,0.9492494998,0.9118,0.7868893811,0.7668,0.7331804878,0.6105,0.4443207845,0.5693681592,0.7046962258
1699,0.3455,0.8376,0.6822564255,0.9497902138,0.9118,0.7869335264,0.767,0.7329511595,0.6105,0.4445922556,0.5694765791,0.7046645748
1700,0.3455,0.8378,0.6788796395,0.95021706,0.912,0.7867016502,0.7671,0.7329133672,0.6104,0.4449600976,0.5695026733,0.7047193025
1701,0.3455,0.838,0.6755698057,0.9504874291,0.9126,0.7861492782,0.7671,0.7330889088,0.6102,0.4454459193,0.5694359609,0.7048786803
1702,0.3455,0.8382,0.6722684304,0.950595446,0.9134,0.7853292547,0.7669,0.7334284283,0.61,0.4460269179,0.5692857746,0.7051118138
1703,0.3455,0.8384,0.6689008832,0.9505444187,0.9144,0.7843187536,0.7665,0.7338647808,0.6098,0.446669188,0.5690664006,0.7053755175
1704,0.3455,0.8386,0.6653925339,0.9503376557,0.9154,0.7831949487,0.7661,0.7343308215,0.6094,0.4473388241,0.5687921248,0.7056266057
1705,0.3455,0.8388,0.6616687521,0.9499784652,0.9164,0.7820350141,0.7656,0.7347594056,0.6091,0.4480019208,0.5684772332,0.7058218927
1706,0.3455,0.8389,0.6576549077,0.9494701554,0.9172,0.7809161235,0.7651,0.7350833883,0.6086,0.4486245727,0.5681360119,0.7059181929
1707,0.3455,0.839,0.6532763702,0.9488160345,0.9177,0.7799154508,0.7646,0.7352356248,0.6082,0.4491728741,0.5677827469,0.7058723208
1708,0.3455,0.8391,0.6484585094,0.948019411,0.9179,0.7791101701,0.764,0.7351489704,0.6077,0.4496129198,0.5674317242,0.7056410906
1709,0.3454,0.8392,0.6431568001,0.9470893476,0.9177,0.7785563642,0.7636,0.7347775684,0.6071,0.4499199284,0.5670959395,0.7051981987
1710,0.3454,0.8392,0.637447137,0.9460579262,0.9172,0.7782257521,0.7631,0.7341607155,0.6065,0.4501056157,0.5667832266,0.7045848694
1711,0.3454,0.8391,0.63143552,0.9449629831,0.9163,0.7780689618,0.7628,0.7333589964,0.6059,0.4501908216,0.566500129,0.7038592091
1712,0.3455,0.839,0.6252279487,0.9438423549,0.9153,0.7780366216,0.7625,0.7324329959,0.6053,0.4501963863,0.5662531903,0.7030793239
1713,0.3455,0.8387,0.6189304231,0.9427338779,0.9141,0.7780793594,0.7622,0.7314432988,0.6046,0.4501431496,0.5660489538,0.7023033202
1714,0.3455,0.8384,0.6126489428,0.9416753886,0.9129,0.7781478033,0.7621,0.7304504899,0.6041,0.4500519516,0.5658939631,0.7015893044
1715,0.3455,0.838,0.6064895078,0.9407047234,0.9118,0.7781925813,0.762,0.729515154,0.6035,0.4499436322,0.5657947616,0.7009953825
1716,0.3455,0.8375,0.6005581177,0.9398597188,0.9108,0.7781643215,0.7619,0.7286978759,0.603,0.4498390314,0.5657578928,0.7005796611
1717,0.3455,0.8369,0.5949321946,0.9391711891,0.91,0.778025881,0.762,0.7280440471,0.6025,0.4497554171,0.5657854025,0.700381217
1718,0.3455,0.8362,0.5895748487,0.9386418607,0.9094,0.7777890326,0.762,0.7275382857,0.6021,0.4496957689,0.565861346,0.7003630101
1719,0.3455,0.8354,0.5844206125,0.938267438,0.909,0.7774777781,0.7622,0.7271500167,0.6018,0.4496594941,0.5659652807,0.7004689711
1720,0.3455,0.8346,0.5794040186,0.9380436252,0.9088,0.7771161193,0.7623,0.7268486648,0.6015,0.4496460003,0.5660767643,0.7006430306
1721,0.3455,0.8338,0.5744595993,0.9379661267,0.9088,0.776728058,0.7624,0.726603655,0.6013,0.4496546947,0.5661753543,0.7008291192
1722,0.3455,0.8331,0.5695218872,0.9380306467,0.909,0.776337596,0.7625,0.7263844122,0.6012,0.4496849849,0.5662406082,0.7009711674
1723,0.3455,0.8324,0.5645254147,0.9382328897,0.9094,0.7759687351,0.7626,0.7261603611,0.6011,0.4497362782,0.5662520836,0.7010131058
1724,0.3454,0.8318,0.5594047144,0.9385685599,0.91,0.7756454772,0.7625,0.7259009267,0.6012,0.4498079821,0.566189338,0.7008988652
1725,0.3454,0.8313,0.5541148226,0.9390278915,0.9107,0.7753832224,0.7624,0.7255812039,0.6012,0.4499015349,0.56603905,0.7005899019
1726,0.3454,0.831,0.548692792,0.939579238,0.9116,0.7751629644,0.7622,0.7251989678,0.6014,0.4500264979,0.5658163827,0.7001177755
1727,0.3453,0.8308,0.5431961793,0.9401854826,0.9126,0.7749570954,0.762,0.7247576634,0.6016,0.4501944633,0.5655436201,0.6995315717
1728,0.3452,0.8307,0.5376825411,0.9408095087,0.9136,0.7747380074,0.7618,0.7242607358,0.6019,0.4504170234,0.5652430461,0.6988803758
1729,0.3452,0.8308,0.532209434,0.9414141996,0.9145,0.7744780927,0.7616,0.7237116301,0.6022,0.4507057704,0.5649369449,0.6982132734
1730,0.3451,0.8311,0.5268344147,0.9419624386,0.9153,0.7741497431,0.7614,0.7231137915,0.6026,0.4510722964,0.5646476004,0.69757935
1731,0.3451,0.8315,0.5216150397,0.9424171091,0.9159,0.773725351,0.7613,0.722470665,0.603,0.4515281937,0.5643972967,0.6970276911
1732,0.345,0.832,0.5166088658,0.9427410943,0.9162,0.7731773084,0.7613,0.7217856957,0.6034,0.4520850545,0.5642083179,0.6966073822
1733,0.345,0.8327,0.5118612855,0.9429061262,0.9163,0.7724904728,0.7614,0.7210639362,0.6039,0.4527482742,0.5640975976,0.6963549897
1734,0.3449,0.8336,0.5073690351,0.9429193316,0.916,0.7716995632,0.7616,0.7203168687,0.6043,0.4534984614,0.5640606686,0.6962570034
1735,0.3448,0.8344,0.5031166867,0.9427966861,0.9155,0.770851764,0.7618,0.719557583,0.6047,0.4543100278,0.5640877132,0.696287394
1736,0.3447,0.8353,0.4990888127,0.942554165,0.9148,0.7699942597,0.7621,0.7187991687,0.6051,0.4551573852,0.5641689136,0.6964201323
1737,0.3445,0.8361,0.4952699851,0.9422077439,0.9138,0.7691742345,0.7624,0.7180547155,0.6054,0.4560149453,0.5642944523,0.6966291889
1738,0.3444,0.8368,0.4916447762,0.9417733983,0.9126,0.768438873,0.7627,0.7173373132,0.6056,0.4568571199,0.5644545117,0.6968885345
1739,0.3443,0.8373,0.4881977582,0.9412671035,0.9112,0.7678353595,0.7629,0.7166600514,0.6057,0.4576583207,0.564639274,0.6971721399
1740,0.3442,0.8376,0.4849135033,0.9407048352,0.9097,0.7674108784,0.7631,0.7160360199,0.6057,0.4583929596,0.5648389216,0.6974539758
1741,0.3441,0.8376,0.4817890334,0.9401041788,0.9081,0.7671967805,0.7632,0.7154729201,0.6055,0.4590400453,0.56504378,0.6977109388
1742,0.3439,0.8373,0.4788711693,0.93948916,0.9064,0.7671610818,0.7631,0.7149569,0.6053,0.4595969751,0.5652447471,0.6979316286
1743,0.3438,0.8369,0.4762191813,0.9388854147,0.9047,0.7672559647,0.7631,0.7144687194,0.6049,0.4600657434,0.5654328636,0.6981075712
1744,0.3437,0.8364,0.4738923399,0.9383185785,0.9032,0.7674336116,0.7629,0.7139891382,0.6046,0.4604483446,0.5655991708,0.6982302921
